student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Total_Family_Education,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,support_sch_or_fam,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,Total_alc,health,absences,G1,G2,G3,Subject,Concat,Count,Average_Grade
924,GP,F,17,U,GT3,T,2,4,6,at_home,health,reputation,mother,2,2,0,no,yes,1,yes,no,yes,yes,yes,yes,4,3,3,1,1,2,1,2,10,10,10,mat,noyesUyesno4yes420yes17GT3T2at_homehealthreputation3yesFyesGP2mother31112,1,10
925,GP,F,17,U,LE3,T,2,2,4,services,other,course,mother,2,2,0,yes,yes,2,yes,no,yes,yes,yes,yes,4,4,4,2,3,5,5,6,12,12,12,mat,yesyesUyesno4yes220yes17LE3T2servicesothercourse4yesFyesGP2mother42356,1,12
926,GP,F,18,R,GT3,A,3,2,5,other,services,home,mother,2,2,0,no,no,0,no,no,no,no,yes,yes,4,1,1,1,1,2,5,75,10,9,9,mat,noyesRnono4no220no18GT3A3otherserviceshome1yesFnoGP2mother111575,1,9.333333333
927,GP,M,18,U,GT3,T,4,4,8,teacher,services,home,mother,2,1,0,no,no,0,yes,yes,yes,yes,yes,no,3,2,4,1,4,5,3,22,9,9,9,mat,noyesUnoyes3yes410yes18GT3T4teacherserviceshome2noMyesGP2mother414322,1,9
928,GP,F,18,U,GT3,T,4,4,8,health,health,reputation,father,1,2,1,yes,yes,2,no,yes,yes,yes,yes,yes,2,4,4,1,1,2,4,15,9,8,8,mat,yesyesUyesyes2yes421no18GT3T4healthhealthreputation4yesFyesGP1father411415,1,8.333333333
929,GP,M,18,U,LE3,T,4,3,7,teacher,services,course,mother,2,1,0,no,no,0,yes,yes,yes,yes,yes,no,4,2,3,1,2,3,1,8,10,11,10,mat,noyesUnoyes4yes310yes18LE3T4teacherservicescourse2noMyesGP2mother31218,1,10.33333333
930,GP,M,17,U,LE3,A,4,1,5,services,other,home,mother,2,1,0,no,no,0,yes,yes,yes,yes,yes,yes,4,5,4,2,4,6,5,30,8,8,8,mat,noyesUnoyes4yes110yes17LE3A4servicesotherhome5yesMyesGP2mother424530,1,8
931,GP,M,17,U,LE3,A,3,2,5,teacher,services,home,mother,1,1,1,no,no,0,no,no,yes,yes,yes,no,4,4,4,3,4,7,3,19,11,9,10,mat,noyesUnono4yes211no17LE3A3teacherserviceshome4noMyesGP1mother434319,1,10
932,GP,F,18,R,LE3,T,1,1,2,at_home,other,reputation,mother,2,4,0,no,yes,1,yes,yes,yes,yes,no,no,5,2,2,1,1,2,3,1,12,12,12,mat,nonoRyesyes5yes140yes18LE3T1at_homeotherreputation2noFyesGP2mother21131,1,12
933,GP,F,18,U,GT3,T,1,1,2,other,other,home,mother,2,2,0,yes,no,1,no,yes,yes,yes,yes,no,5,4,4,1,1,2,4,4,8,9,10,mat,yesyesUnoyes5yes120no18GT3T1otherotherhome4noFyesGP2mother41144,1,9
934,GP,F,17,U,GT3,T,2,2,4,other,other,course,mother,1,2,0,no,yes,1,no,no,no,yes,yes,no,5,4,5,1,2,3,5,4,10,9,11,mat,noyesUyesno5no220no17GT3T2otherothercourse4noFyesGP1mother51254,1,10
935,GP,M,17,U,GT3,T,1,1,2,other,other,reputation,father,1,2,0,no,no,0,yes,no,no,yes,yes,no,4,3,3,1,2,3,4,2,12,10,11,mat,noyesUnono4no120yes17GT3T1otherotherreputation3noMyesGP1father31242,1,11
936,GP,F,18,U,GT3,T,2,2,4,at_home,at_home,other,mother,1,3,0,no,yes,1,yes,no,yes,yes,yes,no,4,3,3,1,2,3,2,5,18,18,19,mat,noyesUyesno4yes230yes18GT3T2at_homeat_homeother3noFyesGP1mother31225,1,18.33333333
937,GP,F,17,U,GT3,T,1,1,2,services,teacher,reputation,mother,1,3,0,no,yes,1,yes,no,yes,yes,yes,no,4,3,3,1,1,2,3,6,13,12,12,mat,noyesUyesno4yes130yes17GT3T1servicesteacherreputation3noFyesGP1mother31136,1,12.33333333
938,GP,M,18,U,GT3,T,2,1,3,services,services,reputation,mother,1,3,0,no,no,0,yes,yes,yes,yes,yes,no,4,2,4,1,3,4,2,6,15,14,14,mat,noyesUnoyes4yes130yes18GT3T2servicesservicesreputation2noMyesGP1mother41326,1,14.33333333
939,GP,M,18,U,LE3,A,4,4,8,teacher,teacher,reputation,mother,1,2,0,no,yes,1,yes,yes,yes,yes,yes,no,5,4,3,1,1,2,2,9,15,13,15,mat,noyesUyesyes5yes420yes18LE3A4teacherteacherreputation4noMyesGP1mother31129,1,14.33333333
940,GP,M,18,U,GT3,T,4,2,6,teacher,other,home,mother,1,2,0,no,yes,1,yes,yes,yes,yes,yes,yes,4,3,2,1,4,5,5,11,12,11,11,mat,noyesUyesyes4yes220yes18GT3T4teacherotherhome3yesMyesGP1mother214511,1,11.33333333
941,GP,F,17,U,GT3,T,4,3,7,health,services,reputation,mother,1,3,0,no,yes,1,yes,no,yes,yes,yes,no,4,2,2,1,2,3,3,0,15,15,15,mat,noyesUyesno4yes330yes17GT3T4healthservicesreputation2noFyesGP1mother21230,1,15
942,GP,F,18,U,LE3,T,2,1,3,services,at_home,reputation,mother,1,2,1,no,no,0,no,no,yes,yes,yes,yes,5,4,3,1,1,2,5,12,12,12,13,mat,noyesUnono5yes121no18LE3T2servicesat_homereputation4yesFyesGP1mother311512,1,12.33333333
943,GP,F,17,R,LE3,T,3,1,4,services,other,reputation,mother,2,4,0,no,yes,1,yes,no,yes,yes,no,no,3,1,2,1,1,2,3,6,18,18,18,mat,nonoRyesno3yes140yes17LE3T3servicesotherreputation1noFyesGP2mother21136,1,18
944,GP,M,18,R,LE3,T,3,2,5,services,other,reputation,mother,2,3,0,no,yes,1,yes,yes,yes,yes,yes,no,5,4,2,1,1,2,4,8,14,13,14,mat,noyesRyesyes5yes230yes18LE3T3servicesotherreputation4noMyesGP2mother21148,1,13.66666667
945,GP,M,17,U,GT3,T,3,3,6,health,other,home,mother,1,1,0,no,yes,1,yes,no,yes,yes,yes,no,4,4,3,1,3,4,5,4,14,12,11,mat,noyesUyesno4yes310yes17GT3T3healthotherhome4noMyesGP1mother31354,1,12.33333333
946,GP,F,19,U,GT3,T,4,4,8,health,other,reputation,other,2,2,0,no,yes,1,yes,yes,yes,yes,yes,no,2,3,4,2,3,5,2,0,10,9,0,mat,noyesUyesyes2yes420yes19GT3T4healthotherreputation3noFyesGP2other42320,1,6.333333333
947,GP,F,18,U,LE3,T,4,3,7,other,other,home,other,2,2,0,no,yes,1,yes,no,yes,yes,yes,yes,4,4,5,1,2,3,2,10,10,8,8,mat,noyesUyesno4yes320yes18LE3T4otherotherhome4yesFyesGP2other512210,1,8.666666667
948,GP,F,18,U,GT3,T,4,3,7,other,other,reputation,father,1,4,0,no,yes,1,yes,no,yes,yes,yes,no,4,3,3,1,1,2,3,0,14,13,14,mat,noyesUyesno4yes340yes18GT3T4otherotherreputation3noFyesGP1father31130,1,13.66666667
949,GP,M,18,U,LE3,T,4,4,8,teacher,teacher,home,mother,1,1,0,no,yes,1,yes,no,yes,yes,yes,yes,1,4,2,2,2,4,1,5,16,15,16,mat,noyesUyesno1yes410yes18LE3T4teacherteacherhome4yesMyesGP1mother22215,1,15.66666667
950,GP,F,18,U,LE3,A,4,4,8,health,other,home,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,yes,4,2,4,1,1,2,4,14,12,10,11,mat,noyesUyesno4yes420no18LE3A4healthotherhome2yesFyesGP1mother411414,1,11
951,GP,M,17,U,LE3,T,4,4,8,other,teacher,home,father,2,1,0,no,no,0,yes,no,yes,yes,yes,no,4,1,1,2,2,4,5,0,11,11,10,mat,noyesUnono4yes410yes17LE3T4otherteacherhome1noMyesGP2father12250,1,10.66666667
952,GP,F,17,U,GT3,T,4,2,6,other,other,reputation,mother,2,3,0,no,yes,1,yes,no,yes,yes,yes,no,4,3,3,1,1,2,3,0,15,12,14,mat,noyesUyesno4yes230yes17GT3T4otherotherreputation3noFyesGP2mother31130,1,13.66666667
953,GP,F,17,U,GT3,T,3,2,5,health,health,reputation,father,1,4,0,no,yes,1,yes,yes,no,yes,yes,no,5,2,2,1,2,3,5,0,17,17,18,mat,noyesUyesyes5no240yes17GT3T3healthhealthreputation2noFyesGP1father21250,1,17.33333333
954,GP,M,19,U,GT3,T,3,3,6,other,other,home,other,1,2,1,no,yes,1,no,yes,yes,yes,yes,yes,4,4,4,1,1,2,3,20,15,14,13,mat,noyesUyesyes4yes321no19GT3T3otherotherhome4yesMyesGP1other411320,1,14
955,GP,F,18,U,GT3,T,2,4,6,services,at_home,reputation,other,1,2,1,no,yes,1,yes,yes,yes,yes,yes,no,4,4,3,1,1,2,3,8,14,12,12,mat,noyesUyesyes4yes421yes18GT3T2servicesat_homereputation4noFyesGP1other31138,1,12.66666667
956,GP,M,20,U,GT3,A,3,2,5,services,other,course,other,1,1,0,no,no,0,no,yes,yes,yes,no,no,5,5,3,1,1,2,5,0,17,18,18,mat,nonoUnoyes5yes210no20GT3A3servicesothercourse5noMyesGP1other31150,1,17.66666667
957,GP,M,19,U,GT3,T,4,4,8,teacher,services,reputation,other,2,1,1,no,yes,1,yes,no,yes,yes,yes,yes,4,3,4,1,1,2,4,38,8,9,8,mat,noyesUyesno4yes411yes19GT3T4teacherservicesreputation3yesMyesGP2other411438,1,8.333333333
958,GP,M,19,R,GT3,T,3,3,6,other,services,reputation,father,1,2,1,no,no,0,no,yes,yes,yes,no,yes,4,5,3,1,2,3,5,0,15,12,12,mat,nonoRnoyes4yes321no19GT3T3otherservicesreputation5yesMyesGP1father31250,1,13
959,GP,F,19,U,LE3,T,1,1,2,at_home,other,reputation,other,1,2,1,yes,yes,2,no,yes,no,yes,yes,no,4,4,3,1,3,4,3,18,12,10,10,mat,yesyesUyesyes4no121no19LE3T1at_homeotherreputation4noFyesGP1other313318,1,10.66666667
960,GP,F,19,U,LE3,T,1,2,3,services,services,home,other,1,2,1,no,no,0,no,yes,no,yes,no,yes,4,2,4,2,2,4,3,0,9,9,0,mat,nonoUnoyes4no221no19LE3T1servicesserviceshome2yesFyesGP1other42230,1,6
961,GP,F,19,U,GT3,T,2,1,3,at_home,other,other,other,3,2,0,no,yes,1,no,no,yes,no,yes,yes,3,4,1,1,1,2,2,20,14,12,13,mat,noyesUyesno3yes120no19GT3T2at_homeotherother4yesFnoGP3other111220,1,13
962,GP,M,19,U,GT3,T,1,2,3,other,services,course,other,1,2,1,no,no,0,no,no,no,yes,yes,no,4,5,2,2,2,4,4,3,13,11,11,mat,noyesUnono4no221no19GT3T1otherservicescourse5noMyesGP1other22243,1,11.66666667
963,GP,F,19,U,LE3,T,3,2,5,services,other,reputation,other,2,2,1,no,yes,1,yes,no,no,yes,yes,yes,4,2,2,1,2,3,1,22,13,10,11,mat,noyesUyesno4no221yes19LE3T3servicesotherreputation2yesFyesGP2other212122,1,11.33333333
964,GP,F,19,U,GT3,T,1,1,2,at_home,health,home,other,1,3,2,no,no,0,no,no,no,yes,yes,yes,4,1,2,1,1,2,3,14,15,13,13,mat,noyesUnono4no132no19GT3T1at_homehealthhome1yesFyesGP1other211314,1,13.66666667
965,GP,F,19,R,GT3,T,2,3,5,other,other,reputation,other,1,3,1,no,no,0,no,no,yes,yes,yes,yes,4,1,2,1,1,2,3,40,13,11,11,mat,noyesRnono4yes331no19GT3T2otherotherreputation1yesFyesGP1other211340,1,11.66666667
966,GP,F,18,U,GT3,T,2,1,3,services,other,course,mother,2,2,0,no,yes,1,yes,yes,yes,yes,yes,no,5,3,3,1,2,3,1,0,8,8,0,mat,noyesUyesyes5yes120yes18GT3T2servicesothercourse3noFyesGP2mother31210,1,5.333333333
967,GP,F,18,U,GT3,T,4,3,7,other,other,course,mother,1,3,0,no,yes,1,yes,yes,yes,yes,yes,yes,4,3,4,1,1,2,5,9,9,10,9,mat,noyesUyesyes4yes330yes18GT3T4otherothercourse3yesFyesGP1mother41159,1,9.333333333
968,GP,F,17,R,GT3,T,3,4,7,at_home,services,course,father,1,3,0,no,yes,1,yes,yes,no,yes,yes,no,4,3,4,2,5,7,5,0,11,11,10,mat,noyesRyesyes4no430yes17GT3T3at_homeservicescourse3noFyesGP1father42550,1,10.66666667
969,GP,F,18,U,GT3,T,4,4,8,teacher,other,course,mother,1,2,0,no,yes,1,yes,no,yes,yes,yes,no,4,4,4,3,3,6,5,2,11,11,11,mat,noyesUyesno4yes420yes18GT3T4teacherothercourse4noFyesGP1mother43352,1,11
970,GP,F,17,U,GT3,A,4,3,7,services,services,course,mother,1,2,0,no,yes,1,yes,no,yes,yes,yes,yes,5,2,2,1,2,3,5,23,13,13,13,mat,noyesUyesno5yes320yes17GT3A4servicesservicescourse2yesFyesGP1mother212523,1,13
971,GP,F,17,U,GT3,T,2,2,4,other,other,course,mother,1,2,0,no,yes,1,no,no,yes,yes,no,yes,4,2,2,1,1,2,3,12,11,9,9,mat,nonoUyesno4yes220no17GT3T2otherothercourse2yesFyesGP1mother211312,1,9.666666667
972,GP,F,17,R,LE3,T,2,2,4,services,services,course,mother,1,3,0,no,yes,1,yes,yes,yes,yes,yes,no,3,3,2,2,2,4,3,3,11,11,11,mat,noyesRyesyes3yes230yes17LE3T2servicesservicescourse3noFyesGP1mother22233,1,11
973,GP,F,17,U,GT3,T,3,1,4,services,services,course,father,1,3,0,no,yes,1,no,no,no,yes,yes,no,3,4,3,2,3,5,5,1,12,14,15,mat,noyesUyesno3no130no17GT3T3servicesservicescourse4noFyesGP1father32351,1,13.66666667
974,GP,F,17,U,LE3,T,0,2,2,at_home,at_home,home,father,2,3,0,no,no,0,no,no,yes,yes,yes,no,3,3,3,2,3,5,2,0,14,14,15,por,noyesUnono3yes230no17LE3T0at_homeat_homehome3noFyesGP2father32320,2,14.33333333
974,GP,F,17,U,LE3,T,0,2,2,at_home,at_home,home,father,2,3,0,no,no,0,no,no,yes,yes,yes,no,3,3,3,2,3,5,2,0,16,15,15,mat,noyesUnono3yes230no17LE3T0at_homeat_homehome3noFyesGP2father32320,2,15.33333333
975,GP,M,18,U,GT3,T,4,4,8,other,other,course,mother,1,3,0,no,no,0,no,yes,yes,yes,yes,no,4,3,3,2,2,4,3,3,9,12,11,mat,noyesUnoyes4yes430no18GT3T4otherothercourse3noMyesGP1mother32233,1,10.66666667
976,GP,M,17,U,GT3,T,3,3,6,other,services,reputation,mother,1,1,0,no,no,0,no,yes,no,yes,yes,no,4,3,5,3,5,8,5,3,14,15,16,mat,noyesUnoyes4no310no17GT3T3otherservicesreputation3noMyesGP1mother53553,1,15
977,GP,M,17,R,GT3,T,2,2,4,services,other,course,mother,4,1,0,no,yes,1,no,no,yes,yes,yes,no,4,4,5,5,5,10,4,8,11,10,10,mat,noyesRyesno4yes210no17GT3T2servicesothercourse4noMyesGP4mother55548,1,10.33333333
978,GP,F,17,U,GT3,T,4,4,8,teacher,services,course,mother,1,3,0,no,yes,1,yes,yes,yes,yes,yes,no,5,4,4,1,3,4,4,7,10,9,9,mat,noyesUyesyes5yes430yes17GT3T4teacherservicescourse4noFyesGP1mother41347,1,9.333333333
979,GP,F,17,U,GT3,T,4,4,8,teacher,teacher,course,mother,2,3,0,no,yes,1,yes,no,no,yes,yes,yes,4,3,3,1,2,3,4,4,14,14,14,mat,noyesUyesno4no430yes17GT3T4teacherteachercourse3yesFyesGP2mother31244,1,14
980,GP,M,18,U,LE3,T,2,2,4,other,other,course,mother,1,4,0,no,yes,1,no,yes,yes,yes,yes,no,4,5,5,2,4,6,5,2,9,8,8,mat,noyesUyesyes4yes240no18LE3T2otherothercourse5noMyesGP1mother52452,1,8.333333333
981,GP,F,17,R,GT3,T,2,4,6,at_home,other,course,father,1,3,0,no,yes,1,no,no,yes,yes,yes,yes,4,4,3,1,1,2,5,7,12,14,14,mat,noyesRyesno4yes430no17GT3T2at_homeothercourse4yesFyesGP1father31157,1,13.33333333
982,GP,F,18,U,GT3,T,3,3,6,services,services,home,mother,1,2,0,no,no,0,no,yes,yes,yes,yes,no,5,3,4,1,1,2,4,0,7,0,0,mat,noyesUnoyes5yes320no18GT3T3servicesserviceshome3noFyesGP1mother41140,1,2.333333333
983,GP,F,18,U,LE3,T,2,2,4,other,other,home,other,1,2,0,no,no,0,no,yes,no,yes,yes,yes,4,3,3,1,1,2,2,0,10,9,12,por,noyesUnoyes4no220no18LE3T2otherotherhome3yesFyesGP1other31120,2,10.33333333
983,GP,F,18,U,LE3,T,2,2,4,other,other,home,other,1,2,0,no,no,0,no,yes,no,yes,yes,yes,4,3,3,1,1,2,2,0,8,8,0,mat,noyesUnoyes4no220no18LE3T2otherotherhome3yesFyesGP1other31120,2,5.333333333
984,GP,F,18,R,GT3,T,2,2,4,at_home,other,course,mother,2,4,0,no,no,0,no,yes,yes,yes,no,no,4,4,4,1,1,2,4,0,10,9,0,mat,nonoRnoyes4yes240no18GT3T2at_homeothercourse4noFyesGP2mother41140,1,6.333333333
985,GP,F,17,U,GT3,T,3,4,7,services,other,course,mother,1,3,0,no,no,0,no,no,yes,yes,yes,no,4,4,5,1,3,4,5,16,16,15,15,mat,noyesUnono4yes430no17GT3T3servicesothercourse4noFyesGP1mother513516,1,15.33333333
986,GP,F,19,R,GT3,A,3,1,4,services,at_home,home,other,1,3,1,no,no,0,yes,no,yes,yes,no,no,5,4,3,1,2,3,5,12,14,13,13,mat,nonoRnono5yes131yes19GT3A3servicesat_homehome4noFyesGP1other312512,1,13.33333333
987,GP,F,17,U,GT3,T,3,2,5,other,other,home,mother,1,2,0,no,yes,1,yes,no,yes,yes,yes,yes,4,3,2,2,3,5,2,0,7,8,0,mat,noyesUyesno4yes220yes17GT3T3otherotherhome3yesFyesGP1mother22320,1,5
988,GP,F,18,U,LE3,T,3,3,6,services,services,home,mother,1,4,0,no,yes,1,no,no,yes,yes,yes,no,5,3,3,1,1,2,1,7,16,15,17,mat,noyesUyesno5yes340no18LE3T3servicesserviceshome3noFyesGP1mother31117,1,16
989,GP,F,17,R,GT3,A,3,2,5,other,other,home,mother,1,2,0,no,yes,1,yes,no,yes,yes,yes,no,4,3,3,2,3,5,2,4,9,10,10,mat,noyesRyesno4yes220yes17GT3A3otherotherhome3noFyesGP1mother32324,1,9.666666667
990,GP,F,19,U,GT3,T,2,1,3,services,services,home,other,1,3,1,no,no,0,yes,yes,yes,yes,yes,yes,4,3,4,1,3,4,3,4,11,12,11,mat,noyesUnoyes4yes131yes19GT3T2servicesserviceshome3yesFyesGP1other41334,1,11.33333333
991,GP,M,18,U,GT3,T,4,4,8,teacher,services,home,father,1,2,1,no,yes,1,no,yes,yes,yes,yes,no,4,3,3,2,2,4,2,0,10,10,0,mat,noyesUyesyes4yes421no18GT3T4teacherserviceshome3noMyesGP1father32220,1,6.666666667
992,GP,M,18,U,LE3,T,3,4,7,services,other,home,mother,1,2,0,no,no,0,no,yes,yes,yes,yes,yes,4,3,3,1,3,4,5,11,16,15,15,mat,noyesUnoyes4yes420no18LE3T3servicesotherhome3yesMyesGP1mother313511,1,15.33333333
993,GP,F,17,U,GT3,A,2,2,4,at_home,at_home,home,father,1,2,1,no,yes,1,no,no,yes,yes,yes,yes,3,3,1,1,2,3,4,0,9,8,0,mat,noyesUyesno3yes221no17GT3A2at_homeat_homehome3yesFyesGP1father11240,1,5.666666667
994,GP,F,18,U,GT3,T,2,3,5,at_home,other,course,mother,1,3,0,no,yes,1,no,no,yes,yes,yes,no,4,3,3,1,2,3,3,4,11,10,10,mat,noyesUyesno4yes330no18GT3T2at_homeothercourse3noFyesGP1mother31234,1,10.33333333
995,GP,F,18,U,GT3,T,3,2,5,other,services,other,mother,1,3,0,no,no,0,no,no,yes,yes,yes,yes,5,4,3,2,3,5,1,7,13,13,14,mat,noyesUnono5yes230no18GT3T3otherservicesother4yesFyesGP1mother32317,1,13.33333333
996,GP,M,18,R,GT3,T,4,3,7,teacher,services,course,mother,1,3,0,no,no,0,no,no,yes,yes,yes,yes,5,3,2,1,2,3,4,9,16,15,16,mat,noyesRnono5yes330no18GT3T4teacherservicescourse3yesMyesGP1mother21249,1,15.66666667
997,GP,M,18,U,GT3,T,4,3,7,teacher,other,course,mother,1,3,0,no,yes,1,yes,no,yes,yes,yes,yes,5,4,5,2,3,5,5,0,10,10,9,mat,noyesUyesno5yes330yes18GT3T4teacherothercourse4yesMyesGP1mother52350,1,9.666666667
998,GP,F,17,U,GT3,T,4,3,7,health,other,reputation,mother,1,3,0,no,yes,1,yes,yes,yes,yes,yes,yes,4,4,3,1,3,4,4,0,13,15,15,mat,noyesUyesyes4yes330yes17GT3T4healthotherreputation4yesFyesGP1mother31340,1,14.33333333
999,MS,M,18,R,GT3,T,3,2,5,other,other,course,mother,2,1,1,no,yes,1,no,no,no,yes,yes,no,2,5,5,5,5,10,5,10,11,13,13,mat,noyesRyesno2no211no18GT3T3otherothercourse5noMyesMS2mother555510,1,12.33333333
1000,MS,M,19,R,GT3,T,1,1,2,other,services,home,other,3,2,3,no,no,0,no,no,yes,yes,yes,no,5,4,4,3,3,6,2,8,8,7,8,mat,noyesRnono5yes123no19GT3T1otherserviceshome4noMyesMS3other43328,1,7.666666667
1001,MS,M,17,U,GT3,T,3,3,6,health,other,course,mother,2,2,0,no,yes,1,yes,no,yes,yes,yes,no,4,5,4,2,3,5,3,2,13,13,13,mat,noyesUyesno4yes320yes17GT3T3healthothercourse5noMyesMS2mother42332,1,13
1002,MS,M,18,U,LE3,T,1,3,4,at_home,services,course,mother,1,1,1,no,no,0,no,no,yes,no,yes,yes,4,3,3,2,3,5,3,7,8,7,8,mat,noyesUnono4yes311no18LE3T1at_homeservicescourse3yesMnoMS1mother32337,1,7.666666667
1003,MS,M,19,R,GT3,T,1,1,2,other,other,home,other,3,1,1,no,yes,1,no,no,yes,yes,yes,no,4,4,4,3,3,6,5,4,8,9,10,por,noyesRyesno4yes111no19GT3T1otherotherhome4noMyesMS3other43354,2,9
1003,MS,M,19,R,GT3,T,1,1,2,other,other,home,other,3,1,1,no,yes,1,no,no,yes,yes,yes,no,4,4,4,3,3,6,5,4,8,8,8,mat,noyesRyesno4yes111no19GT3T1otherotherhome4noMyesMS3other43354,2,8
1004,MS,M,17,R,GT3,T,4,3,7,services,other,home,mother,2,2,0,no,yes,1,yes,yes,no,yes,yes,yes,4,5,5,1,3,4,2,4,13,11,11,mat,noyesRyesyes4no320yes17GT3T4servicesotherhome5yesMyesMS2mother51324,1,11.66666667
1005,MS,F,18,U,GT3,T,3,3,6,services,services,course,father,1,2,0,no,yes,1,no,no,yes,yes,no,yes,5,3,4,1,1,2,5,0,10,10,10,por,nonoUyesno5yes320no18GT3T3servicesservicescourse3yesFyesMS1father41150,2,10
1005,MS,F,18,U,GT3,T,3,3,6,services,services,course,father,1,2,0,no,yes,1,no,no,yes,yes,no,yes,5,3,4,1,1,2,5,0,10,9,9,mat,nonoUyesno5yes320no18GT3T3servicesservicescourse3yesFyesMS1father41150,2,9.333333333
1006,MS,F,17,R,GT3,T,4,4,8,teacher,services,other,father,2,2,0,no,yes,1,yes,yes,yes,yes,yes,no,4,3,3,1,2,3,5,4,12,13,13,mat,noyesRyesyes4yes420yes17GT3T4teacherservicesother3noFyesMS2father31254,1,12.66666667
1007,MS,F,17,U,LE3,A,3,2,5,services,other,reputation,mother,2,2,0,no,no,0,no,no,yes,yes,no,yes,1,2,3,1,2,3,5,2,12,12,11,mat,nonoUnono1yes220no17LE3A3servicesotherreputation2yesFyesMS2mother31252,1,11.66666667
1008,MS,M,18,U,LE3,T,1,1,2,other,services,home,father,2,1,0,no,no,0,no,no,no,yes,yes,yes,3,3,2,1,2,3,3,4,10,10,10,mat,noyesUnono3no110no18LE3T1otherserviceshome3yesMyesMS2father21234,1,10
1009,MS,F,18,U,LE3,T,1,1,2,at_home,services,course,father,2,3,0,no,no,0,no,no,yes,yes,yes,no,5,3,2,1,1,2,4,0,19,17,18,por,noyesUnono5yes130no18LE3T1at_homeservicescourse3noFyesMS2father21140,2,18
1009,MS,F,18,U,LE3,T,1,1,2,at_home,services,course,father,2,3,0,no,no,0,no,no,yes,yes,yes,no,5,3,2,1,1,2,4,0,18,16,16,mat,noyesUnono5yes130no18LE3T1at_homeservicescourse3noFyesMS2father21140,2,16.66666667
1010,MS,F,18,R,LE3,A,1,4,5,at_home,other,course,mother,3,2,0,no,no,0,no,no,yes,yes,no,yes,4,3,4,1,4,5,5,0,13,13,13,mat,nonoRnono4yes420no18LE3A1at_homeothercourse3yesFyesMS3mother41450,1,13
1011,MS,M,18,R,LE3,T,1,1,2,at_home,other,other,mother,2,2,1,no,no,0,no,yes,no,no,no,no,4,4,3,2,3,5,5,2,13,12,12,mat,nonoRnoyes4no121no18LE3T1at_homeotherother4noMnoMS2mother32352,1,12.33333333
1012,MS,F,18,U,GT3,T,3,3,6,services,services,other,mother,2,2,0,no,yes,1,no,no,yes,yes,yes,yes,4,3,2,1,3,4,3,0,11,11,10,mat,noyesUyesno4yes320no18GT3T3servicesservicesother3yesFyesMS2mother21330,1,10.66666667
1013,MS,F,17,U,LE3,T,4,4,8,at_home,at_home,course,mother,1,2,0,no,yes,1,yes,yes,yes,yes,yes,yes,2,3,4,1,1,2,1,0,16,15,15,mat,noyesUyesyes2yes420yes17LE3T4at_homeat_homecourse3yesFyesMS1mother41110,1,15.33333333
1015,MS,M,18,R,GT3,T,1,3,4,at_home,other,course,mother,2,2,0,no,yes,1,yes,no,yes,yes,no,no,3,3,4,2,4,6,3,4,10,10,10,mat,nonoRyesno3yes320yes18GT3T1at_homeothercourse3noMyesMS2mother42434,1,10
1016,MS,M,18,U,LE3,T,4,4,8,teacher,services,other,mother,2,3,0,no,no,0,yes,no,yes,yes,yes,yes,4,2,2,2,2,4,5,0,13,13,13,mat,noyesUnono4yes430yes18LE3T4teacherservicesother2yesMyesMS2mother22250,1,13
1017,MS,F,17,R,GT3,T,1,1,2,other,services,reputation,mother,3,1,1,no,yes,1,yes,no,yes,yes,yes,yes,5,2,1,1,2,3,1,0,7,6,0,mat,noyesRyesno5yes111yes17GT3T1otherservicesreputation2yesFyesMS3mother11210,1,4.333333333
1018,MS,F,18,U,GT3,T,2,3,5,at_home,services,course,father,2,1,0,no,yes,1,yes,no,yes,yes,yes,yes,5,2,3,1,2,3,4,0,11,10,10,mat,noyesUyesno5yes310yes18GT3T2at_homeservicescourse2yesFyesMS2father31240,1,10.33333333
1019,MS,F,18,R,GT3,T,4,4,8,other,teacher,other,father,3,2,0,no,yes,1,yes,no,no,yes,yes,yes,3,2,2,4,2,6,5,10,14,12,11,mat,noyesRyesno3no420yes18GT3T4otherteacherother2yesFyesMS3father242510,1,12.33333333
1020,MS,F,19,U,LE3,T,3,2,5,services,services,home,other,2,2,2,no,no,0,no,yes,yes,yes,no,yes,3,2,2,1,1,2,3,4,7,7,9,mat,nonoUnoyes3yes222no19LE3T3servicesserviceshome2yesFyesMS2other21134,1,7.666666667
1021,MS,M,18,R,LE3,T,1,2,3,at_home,services,other,father,3,1,0,no,yes,1,yes,yes,yes,no,yes,yes,4,3,3,2,3,5,3,3,14,12,12,mat,noyesRyesyes4yes210yes18LE3T1at_homeservicesother3yesMnoMS3father32333,1,12.66666667
1023,MS,F,17,R,GT3,T,1,2,3,other,other,course,mother,1,1,0,no,no,0,no,yes,yes,yes,yes,no,3,5,5,1,3,4,1,14,6,5,5,mat,noyesRnoyes3yes210no17GT3T1otherothercourse5noFyesMS1mother513114,1,5.333333333
1024,MS,F,18,R,LE3,T,4,4,8,other,other,reputation,mother,2,3,0,no,no,0,no,no,yes,yes,yes,no,5,4,4,1,1,2,1,0,15,17,17,por,noyesRnono5yes430no18LE3T4otherotherreputation4noFyesMS2mother41110,2,16.33333333
